11.901 406.986
10.256 480.594
9.294 954.692
9.236 1020.39
9.979 1086.63
9.299 1228.61
12.954 1338.18
10.28 1490.21
8.445 1685.79
10.214 1708.28
12.182 1722.89
10.527 1748.73
8.001 1938.58
10.225 165.479
11.072 317.729
9.565 336.965
9.066 408.125
9.226 419.607
10.467 489.253
11.181 507.111
9.731 626.789
12.464 742.005
10.46 1049.35
10.269 1104.17
11.289 1191.47
12.225 1229.72
13.843 1415.07
13.874 1574.16
9.879 1769.81
9.451 1858.28
13.431 1883.19
12.911 152.27
14.192 161.043
10.757 280.473
11.978 342.381
13.263 365.591
11.128 393.832
11.838 464.98
14.428 554.813
12.972 583.96
13.281 634.956
10.261 811.374
12.696 870.464
10.013 912.69
13.812 953.824
12.887 1087.17
10.776 1126.93
12.319 1317.13
12.639 1560.39
10.524 1761.0
14.366 1836.36
11.13 1847.1
13.11 1854.77
12.118 2002.72
12.772 2004.19
12.97 115.211
12.337 150.105
13.873 299.106
11.322 451.564
13.478 496.058
12.574 610.871
15.633 646.162
14.584 659.992
15.053 716.742
14.83 780.15
15.614 1051.89
14.969 1234.24
15.751 1249.76
15.775 1255.92
14.347 1299.78
15.999 1333.99
13.61 1509.26
12.042 1570.52
12.292 1878.07
15.354 1905.43
14.508 1985.53
14.047 7.907
14.872 88.466
15.73 113.322
13.457 149.449
15.072 246.828
12.177 370.405
14.024 411.346
16.325 444.342
12.143 535.746
15.248 637.605
12.436 695.46
12.128 846.806
13.359 884.67
13.802 945.16
14.047 985.575
16.717 1039.15
13.039 1201.73
15.694 1407.52
13.161 1438.73
16.777 1730.53
14.675 1782.11
13.019 1866.95
12.027 1873.72
14.971 1971.21
15.163 87.937
15.794 330.17
15.038 594.559
14.208 647.52
15.216 840.421
17.892 880.502
16.232 978.034
16.301 992.506
13.822 1053.85
16.195 1179.4
15.274 1295.33
14.993 1389.14
16.612 1500.15
16.62 1634.34
13.587 1641.4
14.992 1913.53
16.297 1998.0
14.989 1998.1
18.136 151.341
17.497 152.554
16.717 182.946
14.868 200.524
17.195 201.452
14.825 272.266
18.05 278.534
18.318 524.183
17.136 577.586
15.98 778.917
14.026 805.194
16.129 1013.75
17.526 1074.75
14.586 1104.93
16.52 1114.12
15.68 1140.78
17.141 1151.74
18.745 1200.63
15.949 1418.72
17.516 1462.27
17.975 1503.39
15.558 1567.09
15.056 1616.7
14.278 1623.26
16.226 1712.59
14.457 1803.67
17.798 1824.93
14.049 1967.86
14.713 1996.58
17.244 116.1
16.73 182.777
15.955 272.593
15.342 322.338
16.204 339.716
19.342 351.177
15.366 410.673
15.604 497.939
16.826 534.145
19.137 553.677
15.526 585.923
19.566 769.261
18.264 1005.77
15.625 1044.12
16.512 1082.78
19.52 1151.35
16.197 1183.07
16.368 1321.5
16.272 1381.9
18.148 1615.79
18.316 1648.31
19.856 1664.22
19.916 1956.06
18.643 197.154
19.508 202.521
18.087 473.979
19.625 530.942
18.353 752.741
20.633 803.191
20.141 851.181
20.135 861.913
16.155 872.871
16.406 881.344
16.298 1027.63
17.266 1060.93
16.398 1068.27
19.442 1205.02
18.855 1214.74
16.063 1219.22
19.049 1241.29
20.337 1533.91
19.126 1555.26
19.319 1556.28
19.782 1563.01
16.626 1752.47
17.534 1792.88
19.139 1830.94
19.751 1847.2
17.864 1908.98
20.786 1951.33
19.326 72.595
21.254 148.922
20.457 198.99
21.231 210.367
20.506 211.002
20.655 292.269
17.891 298.593
21.947 341.438
21.527 382.589
17.043 526.165
19.951 634.513
20.807 888.421
19.098 918.898
19.599 921.356
19.504 929.152
18.05 941.406
19.973 1111.51
20.432 1235.36
17.107 1460.82
19.958 1482.09
19.752 1745.76
18.696 1889.33
21.102 250.796
22.995 386.535
22.942 395.948
21.243 473.558
19.792 478.592
18.306 566.706
19.502 619.329
22.027 634.106
18.528 741.768
19.781 782.802
20.853 785.766
20.856 828.944
20.508 847.174
18.417 1030.34
20.78 1102.82
18.119 1300.2
19.897 1371.82
20.847 1435.7
20.012 1446.45
22.202 1504.25
18.643 1738.35
19.407 1757.85
19.395 1853.53
19.079 43.317
19.538 52.178
21.512 220.274
21.145 658.834
21.977 710.99
19.11 802.52
23.219 838.692
22.836 866.248
20.266 932.535
20.625 1199.15
19.744 1269.33
21.43 1337.16
23.045 1597.24
21.264 1817.19
20.449 1986.71
24.625 57.629
24.229 161.063
23.189 441.238
24.038 618.918
21.492 689.766
22.62 699.553
21.992 898.183
23.177 916.815
22.965 1147.38
24.423 1270.54
24.728 1537.79
24.874 1638.28
22.492 1762.96
23.851 411.001
25.703 449.866
23.522 481.548
23.299 698.984
25.345 731.702
21.435 756.587
22.332 845.934
23.842 921.991
22.163 1030.38
22.573 1034.49
25.804 1046.06
22.314 1194.87
23.485 1217.07
21.6 1431.42
22.013 1448.12
24.706 1477.79
24.876 1575.11
25.715 1641.72
24.374 1902.05
22.943 1934.52
23.826 1962.87
22.889 281.379
23.697 411.703
25.941 541.549
24.565 751.147
25.266 767.319
24.278 856.168
22.738 876.189
23.431 921.914
22.68 956.52
24.153 1042.66
23.23 1057.27
23.57 1069.7
23.779 1104.03
22.898 1150.49
26.035 1207.61
24.37 1247.0
23.413 1265.38
25.629 1282.12
25.402 1525.24
25.459 1851.42
26.782 1901.45
23.126 1904.77
24.317 1939.99
26.624 99.166
23.677 303.919
25.122 475.062
23.239 522.559
24.496 577.145
24.336 673.133
24.765 1413.5
25.206 1606.58
23.601 1608.99
26.407 1714.32
27.429 1802.48
24.19 94.071
24.837 102.828
24.672 117.168
24.19 166.548
24.921 180.074
24.538 548.272
26.685 656.488
28.152 884.403
26.132 897.793
25.393 1029.01
26.282 1226.18
28.713 1368.8
27.936 1413.13
24.4 1451.38
28.09 1744.42
25.232 1810.72
24.798 1909.81
25.216 1955.56
27.113 230.145
26.318 333.955
25.763 377.294
26.557 543.486
27.779 548.629
25.947 670.288
28.484 730.967
29.25 1011.39
26.991 1138.21
28.546 1231.27
26.341 1255.94
29.277 1265.08
28.96 1266.12
28.144 1312.85
26.465 1390.11
29.539 1529.8
28.944 1632.85
25.896 1778.19
26.516 1779.65
27.286 1847.39
25.664 1853.3
28.268 235.75
28.051 434.268
27.464 510.699
30.094 614.262
26.824 651.834
29.542 720.124
27.494 812.786
27.301 817.933
30.784 843.375
26.433 860.687
30.843 954.35
26.289 984.999
29.557 1143.55
30.006 1179.69
30.197 1511.38
30.552 1594.79
28.36 1792.89
29.346 1868.02
27.452 1935.83
28.258 1979.65
26.114 1986.92
26.739 1992.67
31.544 9.685
28.463 123.724
31.556 234.592
27.631 271.359
28.505 390.883
31.252 524.57
30.588 559.823
30.029 584.38
31.49 718.605
28.977 760.822
29.911 764.39
30.51 856.238
27.42 863.354
30.184 1041.22
28.81 1094.34
27.62 1216.36
27.923 1560.17
30.906 1819.88
28.482 1836.04
27.173 1888.69
29.611 2001.97
27.8 2000.31
30.385 72.563
29.283 126.638
31.623 189.578
28.512 220.036
31.551 350.641
28.908 562.246
31.111 621.006
31.836 929.519
32.926 931.38
32.893 1027.71
28.778 1084.34
32.632 1263.97
28.288 1392.22
32.934 1657.7
31.641 1660.14
31.081 1692.58
32.466 1732.3
32.095 1796.71
30.179 1942.7
31.829 89.94
31.61 274.342
30.328 279.45
30.648 311.192
31.779 407.087
32.267 539.955
29.153 691.576
29.553 808.898
29.016 875.599
30.661 876.099
32.934 963.286
32.696 976.063
32.241 1021.39
32.613 1036.06
32.031 1054.56
29.241 1099.98
33.13 1314.06
32.093 1559.19
30.457 1590.85
32.295 1594.32
30.082 1647.8
31.313 1692.17
29.553 1809.36
33.322 1852.62
33.633 1946.55
34.006 41.679
30.266 66.208
33.643 219.311
31.864 408.41
34.679 628.459
34.283 740.165
32.832 821.398
33.828 858.277
32.498 860.295
34.429 887.284
34.805 945.777
34.323 977.572
34.371 997.396
30.207 1007.33
31.449 1009.85
34.855 1282.44
32.035 1296.01
30.238 1654.49
31.752 1657.01
32.544 1755.47
33.635 1818.56
31.271 1853.03
30.514 1977.03
34.496 167.314
31.482 265.023
33.609 333.211
34.755 422.74
34.464 458.787
34.176 497.717
33.112 580.223
31.324 1120.71
35.956 1410.77
35.98 1534.45
33.202 1553.17
31.697 1630.82
31.912 1636.66
35.61 1867.76
33.381 1869.17
32.447 5.563
35.884 8.643
34.786 111.522
33.117 123.947
34.544 142.955
34.152 149.364
35.347 306.519
35.169 311.147
33.69 324.9
36.5 386.938
33.525 500.205
35.914 580.853
32.319 583.752
33.696 588.13
32.13 595.837
34.274 684.177
36.742 718.404
35.672 752.651
35.209 795.081
33.774 894.162
33.061 896.773
34.367 936.296
33.476 985.012
33.399 998.355
36.345 1072.25
36.482 1288.28
35.29 1357.0
36.021 1363.37
32.098 1365.2
34.292 1426.16
36.728 1495.36
34.102 1556.54
36.157 1697.17
33.602 1756.09
32.645 1807.82
34.94 1841.14
36.91 1905.52
32.663 1912.02
33.267 1951.57
33.683 1991.48
36.083 163.216
33.893 381.997
33.058 391.021
35.142 463.96
33.057 542.737
33.146 654.347
37.55 847.039
37.271 890.039
36.103 993.704
34.09 1170.65
35.798 1216.39
34.71 1254.7
35.528 1276.09
33.286 1683.72
33.666 1692.07
36.152 1692.96
34.172 1723.23
33.976 1733.07
33.097 1852.02
37.133 1982.66
37.18 1991.11
36.9 314.985
34.014 439.689
37.748 697.783
35.886 769.221
35.641 776.73
38.097 818.764
37.183 978.802
34.138 1075.92
34.403 1112.55
36.248 1143.78
38.112 1279.84
37.067 1457.79
36.985 1558.94
37.699 1646.88
36.267 1698.52
36.502 1756.55
38.092 1772.34
35.153 1863.25
38.021 1889.99
37.661 117.022
38.612 344.421
37.84 401.387
36.03 413.47
39.435 481.792
36.758 559.672
39.588 565.59
36.214 756.596
37.746 836.649
36.358 975.166
37.973 1153.54
36.648 1217.77
39.632 1301.75
37.189 1670.5
39.209 8.269
38.591 49.305
38.833 141.145
39.285 489.316
36.967 604.33
37.617 683.788
38.947 707.107
36.484 755.024
38.074 794.406
40.521 836.709
38.939 894.088
40.174 959.488
36.906 977.593
40.578 980.45
39.239 1006.38
37.94 1497.07
37.078 1553.58
37.502 1587.66
40.96 1684.38
37.55 1684.63
38.438 1729.59
39.963 1878.48
38.018 67.89
41.136 261.388
41.461 269.722
39.146 558.542
40.134 723.078
39.959 792.263
38.014 952.486
39.916 994.122
41.893 1019.13
40.735 1029.59
37.403 1205.07
38.539 1217.18
37.761 1324.36
39.419 1383.72
39.9 1402.95
41.556 1443.82
37.76 1620.01
38.393 1658.0
38.113 1834.45
41.375 1853.68
39.382 1950.58
39.82 1989.51
41.859 128.714
40.299 129.748
42.295 181.37
41.554 211.489
42.783 347.872
38.489 353.608
40.707 494.114
39.077 496.731
40.225 571.855
42.942 591.8
42.549 817.735
41.195 861.463
38.121 891.706
40.828 903.541
40.561 916.753
38.907 969.411
38.306 1014.75
39.957 1114.76
42.14 1141.57
41.996 1172.01
42.497 1204.3
41.078 1218.09
40.838 1368.77
39.208 1464.92
42.425 1495.68
40.177 1674.14
42.453 1711.07
38.265 1969.3
39.679 27.688
40.992 70.714
43.049 204.006
43.341 209.218
43.536 230.239
40.195 350.615
41.685 352.057
39.595 596.949
40.563 668.072
39.267 693.485
39.528 723.459
40.836 728.512
42.8 748.542
43.808 762.944
39.76 815.148
39.994 900.757
42.39 984.796
40.108 1101.15
42.844 1327.69
43.574 1369.45
43.641 1393.58
41.119 1410.01
42.049 1423.07
43.671 1436.88
43.442 1529.48
42.853 1619.26
41.208 1669.61
43.943 1712.23
42.451 52.8
40.892 111.397
44.06 190.088
40.532 211.897
41.369 282.78
44.435 357.233
43.106 466.276
43.388 556.913
44.579 832.513
42.61 917.624
44.818 943.439
41.172 1006.39
40.3 1102.03
44.708 1118.25
41.285 1138.25
41.082 1483.19
44.236 1634.83
42.469 1647.36
42.918 1668.03
44.478 1778.28
43.144 1901.94
43.715 1983.36
41.171 12.873
41.691 75.652
42.921 250.597
44.837 277.137
41.771 426.399
43.71 452.864
43.105 459.699
44.018 478.451
45.762 529.694
42.647 528.747
45.381 610.902
45.866 779.131
45.22 945.283
45.735 1055.34
43.983 1263.07
43.116 1297.98
45.27 1350.81
45.569 1363.26
45.811 1435.64
42.881 1508.37
42.726 1513.72
41.943 1536.89
41.56 1549.09
42.893 1571.49
43.373 1780.23
42.083 1802.38
42.377 1911.69
41.874 1949.45
46.472 191.549
44.87 244.881
45.916 348.992
43.1 460.886
43.147 707.819
44.136 793.04
42.317 797.514
43.622 914.082
43.722 918.399
42.333 963.691
44.89 967.033
44.09 1128.41
42.372 1135.47
42.396 1149.38
46.689 1331.05
45.408 1333.63
46.4 1340.62
45.589 1387.82
45.513 1532.72
42.253 1665.78
46.233 1697.1
44.816 1746.09
47.358 19.072
47.372 65.342
44.728 156.847
44.905 165.004
43.657 222.137
43.172 503.348
47.179 567.793
43.522 733.336
44.186 829.238
43.591 1032.88
46.81 1032.4
46.954 1064.77
43.523 1188.29
43.28 1520.92
43.756 1553.28
45.085 1601.68
43.43 1628.06
43.522 1647.59
47.59 1681.71
45.956 1717.4
43.0 1804.36
47.497 1827.09
43.409 1870.22
44.57 1980.3
45.261 85.217
48.766 121.535
46.066 145.83
47.944 230.313
48.756 314.986
47.36 599.809
46.397 632.99
46.058 707.597
48.443 741.412
46.958 831.573
46.361 851.378
45.332 976.756
46.194 983.315
47.154 1158.64
46.996 1168.55
45.639 1329.97
48.788 1329.88
45.949 1518.65
48.05 1524.97
47.196 90.122
48.074 107.237
48.591 439.804
45.866 546.915
46.674 553.123
46.75 583.764
49.437 728.381
46.356 826.536
45.369 915.204
47.209 921.809
48.181 951.93
45.508 954.93
45.98 1012.74
47.054 1033.23
49.599 1161.03
48.836 1213.49
49.564 1231.68
48.958 1324.86
47.584 1333.92
45.597 1477.96
45.173 1621.04
49.659 1800.76
49.731 1828.62
45.494 1831.45
45.701 1977.04
47.201 2.397
46.745 422.123
47.548 486.36
50.41 489.109
46.01 626.525
50.351 673.923
50.637 700.307
49.387 701.277
49.489 799.571
49.593 876.074
46.046 940.711
46.121 1137.55
49.035 1555.37
47.158 1559.88
47.652 1693.86
47.906 1732.71
48.984 1780.93
49.967 1804.25
48.954 1826.8
49.493 1847.52
50.429 1864.97
46.21 1953.19
49.888 96.48
51.752 120.494
48.7 158.576
48.242 164.972
48.048 310.367
51.99 315.638
49.601 494.435
51.285 802.442
51.872 819.971
51.391 1004.71
51.352 1032.61
49.157 1100.1
49.792 1147.05
50.568 1505.9
51.256 1556.92
48.451 1573.47
48.186 1615.0
48.447 1635.68
48.754 1677.71
47.796 1723.47
48.372 1830.35
51.711 1858.45
52.171 380.932
49.772 398.801
51.22 422.634
48.897 424.899
48.368 513.993
51.123 575.124
52.949 657.162
50.248 667.984
52.209 678.515
50.325 696.626
52.842 958.67
49.022 993.665
49.894 1099.11
49.26 1139.35
51.903 1201.2
49.146 1429.1
49.913 1562.3
50.756 1704.98
48.716 1797.13
48.409 1849.34
52.948 1849.32
48.686 1911.14
52.463 1985.61
49.922 191.324
51.905 226.885
50.343 284.902
51.579 556.147
52.831 615.093
49.445 745.083
50.437 772.125
51.501 830.273
53.804 1117.43
49.588 1230.16
51.898 1348.08
52.755 1393.64
50.155 1732.02
49.649 1978.75
53.882 68.374
53.43 197.403
51.52 283.938
50.645 309.967
53.706 462.617
53.052 476.023
52.868 557.337
54.54 560.223
50.589 579.985
51.873 612.599
51.226 802.468
54.223 853.711
53.078 876.163
52.364 1314.02
53.173 1431.45
50.472 1473.11
50.836 1559.27
50.194 1570.31
54.275 1736.84
51.911 140.034
52.12 369.099
55.528 401.094
53.192 524.563
53.207 567.89
52.485 627.258
52.158 643.272
53.772 724.336
54.108 757.697
51.747 814.484
52.846 855.586
54.482 1019.63
51.859 1083.63
52.372 1123.14
55.682 1201.39
55.392 1342.35
52.939 1377.21
54.95 1381.59
53.207 1634.47
52.973 1917.53
53.045 1961.98
54.313 1971.74
52.104 12.19
54.815 182.957
56.738 401.912
53.343 472.586
56.416 484.96
56.92 487.614
54.825 497.453
54.741 570.572
54.82 593.655
56.109 602.222
54.094 629.774
55.663 770.523
55.197 794.557
54.34 821.526
56.733 982.823
56.575 1029.43
53.881 1245.2
54.212 1267.29
52.219 1402.72
54.767 1605.53
53.242 1760.81
56.162 1773.16
55.416 1779.01
52.974 1935.72
56.124 1943.35
55.37 136.023
55.021 242.688
53.642 401.386
55.032 736.632
55.648 812.437
55.941 840.405
54.732 881.864
53.577 984.549
54.339 999.489
56.365 1072.74
56.988 1205.3
54.886 1213.0
55.576 1325.87
56.55 1416.71
54.302 1509.89
55.378 1568.17
54.284 1596.16
56.084 1705.62
56.688 1721.83
56.672 1777.66
55.755 214.094
57.079 277.703
55.212 401.048
56.384 451.188
56.336 582.659
54.958 722.57
54.527 740.26
55.583 871.32
56.341 875.813
54.56 924.08
55.236 948.896
55.855 1009.66
55.989 1009.86
58.044 1016.77
55.788 1101.52
54.669 1118.11
57.153 1257.22
54.886 1282.55
58.285 1348.73
55.931 1352.5
55.508 1649.31
57.689 1843.09
55.23 2001.97
58.601 168.234
59.972 216.118
55.43 236.183
56.92 262.967
57.09 349.907
55.882 528.58
56.394 553.251
58.522 608.715
55.241 723.416
56.577 725.424
57.102 811.857
59.464 942.838
57.352 997.262
58.899 1028.55
56.114 1058.78
59.82 1074.95
58.527 1078.88
59.08 1253.54
58.825 1275.58
59.116 1298.32
57.453 1451.33
55.715 1508.9
58.797 1758.06
57.558 87.984
59.524 100.309
59.764 269.039
60.417 294.171
60.803 331.889
58.556 578.919
60.425 648.892
59.861 675.032
56.156 741.762
56.513 784.916
57.086 820.606
56.941 871.48
58.562 877.276
56.516 905.353
59.633 980.661
58.226 1025.52
56.816 1035.13
58.408 1288.97
58.358 1369.1
56.723 1503.27
60.46 1616.35
58.283 1636.13
60.079 1728.58
58.085 1921.02
60.464 49.024
58.565 196.883
61.268 208.811
60.609 223.249
59.196 274.332
59.079 380.825
58.399 479.96
58.462 529.907
58.511 545.159
61.087 654.234
59.425 666.772
58.438 791.556
59.303 892.204
58.741 914.33
57.471 952.072
58.898 956.476
59.133 990.569
61.739 1043.95
60.728 1092.43
58.419 1105.18
57.859 1421.18
60.303 1632.37
61.281 1707.46
57.547 1924.83
57.313 1947.6
61.963 1977.96
61.583 2004.33
59.164 122.529
60.247 334.072
58.24 398.991
58.793 439.921
60.931 611.846
59.932 642.387
59.183 780.434
60.281 806.091
60.313 878.084
58.987 1024.09
61.209 1134.62
59.921 1223.91
61.422 1393.42
60.313 1444.48
62.448 1537.65
62.275 1578.27
60.806 1607.55
58.67 1833.9
60.108 1836.45
59.235 1865.67
58.217 1991.61
60.474 11.072
63.972 56.729
59.651 311.549
60.25 344.34
60.756 445.163
59.187 560.557
60.804 564.721
63.452 616.86
59.821 657.864
61.165 661.434
63.6 727.191
60.474 770.414
61.836 805.379
61.292 809.411
60.281 872.066
62.997 888.67
60.623 893.417
62.504 961.59
62.982 982.567
60.082 987.274
60.987 1008.99
60.463 1070.09
59.78 1220.77
62.874 1233.29
62.954 1381.95
60.716 1383.73
59.821 1387.98
61.943 1427.7
61.624 1479.06
60.647 1666.67
59.63 1687.45
62.492 1754.23
59.545 1757.08
60.045 1813.86
60.854 107.585
61.606 534.405
64.859 654.868
63.252 662.945
62.101 679.214
62.917 770.048
63.09 785.965
63.074 797.803
61.362 818.283
60.074 832.539
62.15 837.0
64.094 914.402
64.298 923.069
61.421 952.673
62.462 1012.48
64.469 1053.86
60.739 1228.87
61.639 1485.6
60.972 1570.52
61.434 1631.34
64.599 1660.65
63.041 1712.78
61.672 1813.22
61.05 1818.02
61.096 1866.75
60.761 1984.01
62.64 64.347
62.794 75.589
65.414 99.726
61.021 114.339
63.546 275.506
62.646 287.723
65.163 341.885
64.675 372.477
62.737 389.963
62.244 569.22
65.96 616.397
61.115 624.772
64.122 693.293
61.082 813.871
61.947 833.91
65.863 897.578
63.876 909.432
64.296 934.08
65.39 1087.09
65.903 1139.0
62.552 1176.59
61.206 1443.19
64.383 1581.44
64.187 1598.25
61.263 1619.8
62.034 1667.94
64.79 1816.15
64.863 1888.51
63.055 1921.45
66.622 140.637
64.126 161.14
65.266 180.875
65.962 445.339
63.781 533.574
65.83 778.984
64.627 783.292
66.814 872.483
66.383 915.642
64.258 941.546
65.329 1165.53
64.864 1306.11
62.678 1424.16
62.579 1492.87
65.362 1517.64
62.463 1716.76
64.861 1728.53
63.561 1795.81
65.534 1920.99
64.061 1927.6
63.125 2000.52
67.41 40.591
67.325 78.957
64.308 81.505
64.882 131.891
67.512 158.821
64.551 189.134
66.364 219.334
63.496 267.694
63.079 338.726
66.719 427.076
63.108 468.299
66.097 507.372
66.469 604.042
64.577 671.527
64.967 769.355
64.243 856.585
63.986 880.203
63.817 1016.53
66.548 1053.65
67.649 1161.34
64.805 1357.09
67.8 1362.03
66.021 1421.92
63.212 1467.83
63.919 1513.88
64.276 1525.28
64.315 1592.09
63.347 1638.65
64.602 1764.52
64.533 1926.51
67.089 99.65
68.282 126.89
66.72 279.073
64.006 362.508
65.092 381.891
68.109 463.502
66.222 577.12
66.656 719.183
64.454 801.157
67.078 888.961
64.458 954.424
64.702 1086.8
67.823 1157.88
66.472 1174.93
66.802 1278.69
64.95 1300.86
68.435 1379.51
64.82 1503.08
65.928 1558.36
68.642 1605.04
64.531 1718.21
64.096 1731.14
67.117 1880.64
67.22 248.557
65.026 317.802
67.386 404.701
69.447 564.167
67.904 828.995
65.736 882.846
68.138 897.659
68.439 959.119
66.252 980.872
66.464 1016.18
69.244 1014.15
69.783 1048.08
69.953 1308.12
68.845 1411.48
67.538 1484.61
65.202 1526.89
67.713 1712.36
66.281 1888.5
67.934 71.854
67.201 153.849
67.64 326.31
70.822 401.618
68.259 435.633
70.35 522.613
67.33 703.189
68.691 731.889
68.558 878.754
66.729 930.685
68.63 981.494
67.544 1287.03
70.33 1362.8
68.704 1545.3
68.493 1825.98
66.117 1843.74
70.569 1867.76
70.623 10.505
67.553 61.845
67.131 66.412
71.029 263.634
70.269 575.111
71.753 713.631
69.221 729.084
68.329 797.836
68.183 864.984
67.327 886.923
70.935 895.593
69.753 1011.74
71.01 1076.78
69.232 1117.27
71.776 1192.75
68.193 1319.26
67.057 1323.16
71.865 1429.6
68.426 1439.43
69.71 1460.83
67.24 1573.85
71.108 1599.54
68.357 1636.74
68.104 1701.4
70.701 1748.4
71.252 1827.84
68.635 1837.68
71.067 1915.37
69.688 1991.94
72.938 370.304
70.462 458.436
70.789 495.354
69.431 586.982
72.214 620.219
69.397 718.254
70.169 777.513
68.655 791.454
68.656 838.182
69.49 859.341
72.757 856.928
69.936 886.186
70.758 956.612
69.432 1013.75
70.788 1015.26
71.804 1181.8
72.788 1454.77
68.271 1493.99
70.403 1536.59
68.131 1555.06
71.348 1601.29
69.609 1799.22
71.714 1832.8
70.07 1834.88
68.855 1841.61
72.373 1904.03
70.407 1923.3
72.92 254.824
71.789 510.721
71.454 556.286
70.716 721.993
73.554 786.132
71.526 789.533
72.345 789.026
72.068 790.539
73.188 811.414
72.287 840.101
72.774 925.875
70.175 1107.34
70.251 1116.63
72.668 1255.36
72.423 1312.42
71.279 1386.62
73.734 1550.35
73.826 1552.98
70.314 1657.66
69.146 1696.55
73.229 1703.42
70.333 113.852
70.839 167.001
74.63 242.058
73.242 271.912
73.625 379.642
73.74 411.362
73.21 423.428
72.181 470.016
72.046 511.879
72.09 509.166
72.652 590.706
73.842 678.164
74.632 680.331
70.831 696.856
74.407 759.731
70.22 925.62
71.333 952.585
74.746 983.201
70.219 1003.96
74.472 1022.84
71.484 1063.66
70.275 1207.71
72.814 1289.03
73.254 1377.53
73.713 1410.37
70.913 1522.62
70.073 1638.84
70.383 1761.21
72.323 1882.02
72.86 1896.47
71.997 1925.45
75.251 80.818
73.074 188.096
75.913 250.875
75.337 257.166
71.266 294.28
71.299 371.263
74.848 411.148
73.901 478.64
71.281 730.287
74.571 772.241
71.019 892.227
74.205 922.928
73.011 963.531
73.479 1005.35
72.272 1138.95
73.686 1149.91
72.577 1172.12
74.914 1265.17
75.963 1281.08
71.597 1345.21
74.809 1381.6
75.529 1529.34
75.96 1687.08
75.613 1743.13
74.404 1779.71
72.77 1836.01
71.086 1908.04
73.863 10.112
76.843 14.34
73.467 41.028
74.113 85.163
75.62 132.317
75.517 147.737
75.118 379.773
72.606 407.571
72.781 412.974
74.157 638.746
74.098 786.844
74.961 825.152
74.896 824.271
74.545 1228.5
74.295 1314.91
72.335 1356.29
72.701 1381.53
75.517 1402.18
74.985 1491.84
75.259 1534.73
72.123 1719.05
74.179 1730.68
76.444 1730.43
75.078 1985.83
76.516 1996.06
77.184 31.187
75.691 104.842
75.634 220.462
75.388 252.77
77.132 281.74
77.253 582.965
73.99 608.921
73.111 678.82
73.159 947.85
76.377 1029.64
74.812 1043.99
73.984 1047.21
77.494 1080.13
73.787 1093.82
73.556 1450.29
74.398 1452.84
77.187 1534.77
75.643 1592.83
73.765 1756.29
74.199 1785.57
75.688 1903.42
76.454 1914.95
76.814 1972.73
76.366 1992.55
77.909 22.655
74.192 127.078
75.072 384.38
76.9 765.023
